2	5	6	10	9	7	8	9	8	9	9	9	9	9	10	10	10	8	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	8	9	9	9	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	9	9	10	10	10	10	10	9	9	10	9	9	9	10	10	10	9	10	10	10	9	9	10	10	8	10	9	10	10	9	10	10	9	7	9	10	9	10	7	10	10	10	9	9	10	10	10	10	9	10	10	10	10	10	10	10	9	10	10	9	10	9	10	8	10	10	10	10	9	10	10	10	9	10	9	10	10	9
2	6	9	10	10	10	7	9	10	10	10	9	10	10	9	9	10	10	9	10	10	9	9	10	9	9	9	10	9	10	10	10	10	8	10	9	10	10	10	10	10	9	10	9	10	9	9	10	10	10	9	10	9	9	8	10	8	10	10	9	9	10	8	10	10	10	9	10	8	8	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	9	9	10	9	9	8	10	9	8	8	9	9	10	9	10	9	10	10	10	10	8	9	10	10	9	9	10	10	9	10	10	10	10	9	8	9	9	10	9	9	10	9	10	10	10	10	10	9	9	10	10
3	5	6	5	10	9	10	9	10	10	9	10	9	9	10	9	10	9	9	10	9	10	10	9	10	10	9	9	10	9	9	10	10	10	9	10	9	10	10	10	9	10	10	10	9	10	10	9	10	10	9	10	9	9	10	10	9	9	10	10	9	10	10	10	9	10	10	9	10	10	10	10	10	9	10	9	9	10	10	10	9	10	10	10	10	10	9	10	10	10	10	8	10	10	9	10	9	10	9	10	9	9	10	10	10	10	10	9	8	10	10	9	8	9	10	10	10	9	9	10	10	9	10	10	10	10	10	10	9	9	9	10	10	9	10	10	9	9	10	9
2	8	7	9	10	8	10	9	10	9	10	9	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	9	10	10	10	8	10	10	8	10	10	10	9	9	10	10	9	9	10	10	10	9	10	10	10	10	9	7	9	9	9	10	9	10	8	10	10	10	9	10	10	10	10	10	8	10	10	10	10	10	10	9	10	9	10	10	9	9	9	10	10	9	10	10	10	9	10	9	10	10	10	10	9	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	9	10	10	10	10	10	10	9	10	10	10	10	9	9	10	9	10	10	10	10
2	4	6	10	8	9	8	10	8	10	10	10	9	10	10	10	9	9	9	10	10	10	10	8	10	10	10	9	8	9	9	10	10	9	10	10	9	10	10	9	10	10	9	10	10	9	9	10	10	9	10	9	9	10	9	10	10	9	10	9	10	10	8	9	10	10	10	10	9	9	10	9	10	10	9	10	10	10	10	10	9	7	10	10	9	10	10	10	9	10	8	10	9	9	10	10	10	10	10	10	9	9	9	9	10	10	10	8	9	9	10	9	10	9	8	10	9	10	10	9	10	9	10	8	9	10	10	10	10	10	9	10	10	9	10	10	10	10	9	9
2	7	10	8	9	9	10	7	10	10	10	10	10	10	10	10	10	10	10	9	10	10	9	9	10	10	10	10	10	9	9	9	10	10	9	9	8	9	9	9	10	10	9	10	10	10	9	10	10	10	10	9	9	10	10	9	10	8	9	10	10	10	10	10	10	10	10	10	9	9	9	10	10	10	10	10	9	9	10	10	10	9	9	8	10	8	10	9	9	8	10	10	9	9	10	8	10	10	9	8	9	10	10	10	10	10	10	10	9	9	7	10	9	10	10	9	10	10	9	9	10	10	9	10	10	10	10	10	10	10	8	8	9	8	10	10	10	8	10	10
3	7	8	9	10	10	7	10	10	9	10	10	10	10	10	10	8	10	10	9	9	10	9	9	9	10	9	9	9	10	9	9	10	10	10	8	9	10	10	10	10	9	10	9	10	10	9	10	10	10	9	10	9	10	10	10	10	9	10	10	10	9	9	9	9	9	10	10	10	9	10	10	9	8	9	10	9	10	10	10	9	9	10	10	10	10	10	9	8	10	9	9	10	10	9	10	10	10	9	10	9	9	10	8	10	10	10	9	9	8	10	10	9	9	10	9	10	9	10	10	10	10	9	10	10	10	9	10	8	10	10	10	10	10	10	10	10	10	8	9
1	5	10	10	7	10	10	9	8	10	9	10	10	10	9	10	10	10	10	10	10	9	10	10	10	9	10	9	10	10	10	10	10	9	9	10	10	10	10	10	8	10	10	10	9	10	9	10	8	9	9	8	10	7	9	10	10	10	9	9	9	10	8	10	10	10	9	9	10	9	10	10	9	10	10	8	10	10	10	10	10	10	10	10	9	10	10	10	8	10	9	10	10	9	10	10	9	10	9	9	10	10	10	10	10	8	10	10	10	10	10	10	9	10	10	10	10	9	10	9	10	10	10	10	10	10	10	9	10	9	10	10	9	10	9	9	9	9	10	9
2	3	8	8	9	9	10	10	10	10	8	10	10	10	10	10	10	8	10	8	9	10	10	9	10	8	10	10	10	10	8	10	10	9	10	10	10	10	9	10	8	10	9	10	10	9	10	10	9	10	9	10	10	10	9	10	9	10	10	7	9	9	10	10	10	10	10	9	10	9	10	9	9	7	10	10	10	10	9	10	9	10	9	10	9	8	9	10	10	10	10	10	10	8	9	9	10	9	9	10	9	10	10	10	10	9	9	10	10	10	10	10	10	9	9	10	9	9	10	9	10	10	10	10	10	10	10	10	9	10	10	9	10	10	10	10	10	10	10	9
3	7	10	8	8	8	10	10	10	10	9	10	9	10	8	10	9	10	9	10	10	10	10	9	10	9	9	10	7	10	10	9	10	8	10	10	9	10	10	10	10	9	9	9	8	9	10	10	10	10	10	10	10	8	10	9	10	10	9	10	9	10	10	9	10	9	10	9	9	10	10	10	10	9	9	9	10	10	9	9	10	9	10	10	10	9	10	10	10	10	9	10	10	10	9	10	9	10	9	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	9	10	8	9	10	10	10	10	9	9	10	9	9	9	10	10	10	10	10	9	10	10	9	9	10
3	5	8	8	10	9	9	9	10	9	10	10	10	9	10	9	10	8	9	10	10	10	9	10	10	10	9	10	10	10	10	10	10	9	10	10	10	10	10	9	10	9	10	10	10	10	10	8	9	10	9	9	10	10	10	10	10	10	10	10	10	10	10	10	9	9	10	10	10	10	10	9	10	10	10	9	10	9	9	10	10	10	10	9	9	9	10	9	10	10	10	10	9	10	10	10	10	9	9	9	10	9	10	10	10	9	10	9	9	10	10	8	10	10	10	9	10	10	9	10	10	10	9	9	9	10	10	10	9	10	10	10	10	10	9	9	8	10	10	9
3	6	9	10	10	10	10	9	9	10	9	10	9	10	10	10	8	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	9	10	10	10	10	9	10	10	8	10	9	10	10	9	9	10	10	10	10	10	9	10	10	10	10	10	10	10	8	9	10	10	9	9	10	10	10	7	10	10	9	10	9	9	9	9	9	10	10	10	10	10	8	10	8	9	10	10	9	9	9	10	10	9	9	10	9	10	10	8	9	10	10	10	9	10	9	9	10	9	9	10	10	10	9	8	10	10	10	8	7	8	8	10	10	8	10	8	10	9	10	10	10	10	10
2	4	6	8	8	9	10	9	10	8	10	10	9	9	10	9	9	9	9	10	10	10	9	9	10	10	9	8	10	10	10	8	10	10	10	9	10	10	10	9	10	9	9	9	10	10	9	8	10	9	9	10	10	10	8	10	10	10	9	9	9	9	8	9	9	10	8	10	9	10	8	9	8	10	10	8	9	10	10	9	10	10	9	9	8	10	8	10	10	8	10	10	10	10	10	10	9	8	10	10	10	8	9	10	8	10	10	10	9	10	10	9	10	8	10	10	10	10	10	10	10	10	9	9	9	10	10	10	9	10	10	10	9	10	8	10	9	9	9	10
3	6	8	9	8	10	8	9	10	10	10	10	10	10	10	10	10	10	8	9	9	10	10	10	10	10	7	10	9	10	10	8	9	10	10	10	9	9	10	10	9	10	9	9	9	10	9	10	10	10	8	10	8	10	8	9	9	8	10	9	10	10	10	9	9	10	9	10	10	9	10	10	10	10	10	10	10	10	10	9	10	10	10	7	9	9	9	10	10	10	10	9	10	10	10	9	9	9	10	10	9	10	10	9	10	10	10	9	10	9	9	10	10	9	8	10	9	10	10	8	10	9	8	9	10	10	9	9	9	10	8	10	10	9	10	10	10	9	10	9
2	4	8	8	7	8	9	10	8	9	10	9	9	10	10	10	10	10	9	10	10	9	9	10	10	10	9	10	10	10	10	10	10	9	9	10	9	8	9	10	10	10	10	9	9	10	10	9	10	10	10	10	10	10	10	10	10	10	10	9	10	9	10	10	10	9	10	10	9	8	10	9	8	9	8	9	10	10	10	10	10	9	9	9	9	10	9	10	10	9	9	10	10	10	10	10	9	10	10	10	10	10	9	10	10	9	9	10	10	9	10	8	9	9	10	10	9	10	9	10	10	10	10	10	9	10	10	10	10	10	9	10	10	10	10	10	10	8	10	9
3	6	5	8	8	10	7	9	10	9	10	10	9	10	10	9	10	10	9	10	10	10	9	10	10	10	10	10	10	9	9	8	10	10	9	10	10	10	10	9	9	9	10	10	10	10	10	9	10	10	8	9	9	9	9	10	10	10	10	9	9	10	10	9	10	10	9	10	9	10	9	9	10	10	10	9	10	10	7	10	10	10	10	10	9	10	10	10	9	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	9	8	9	10	10	10	9	10	9	9	10	10	10	10	10	10	9	9	9	10	10	10	10	10	10	10	10	10	9	10	10	10	8
2	7	9	9	10	9	10	10	7	10	10	10	10	10	8	9	10	9	10	9	10	10	9	10	8	10	10	10	8	10	9	10	10	10	9	10	10	10	10	10	10	10	9	10	10	10	10	10	10	9	10	10	9	10	10	10	8	10	10	10	9	10	9	8	9	9	10	9	9	10	9	9	10	10	10	9	8	10	9	9	9	9	10	10	9	9	8	10	9	10	10	10	10	10	8	10	10	9	10	10	10	10	9	9	10	10	9	9	9	10	8	10	10	10	10	8	8	9	10	8	10	10	10	10	10	9	10	9	10	9	10	9	8	10	9	10	10	10	10	10
2	5	4	8	8	10	9	10	9	10	10	10	10	9	10	8	10	9	10	10	10	9	9	9	10	9	10	10	8	10	9	10	10	10	9	9	10	9	10	10	10	9	9	10	10	10	10	10	9	9	10	10	10	8	9	9	9	10	10	10	10	9	9	9	9	10	10	8	9	9	8	10	10	10	10	9	8	9	10	10	9	10	8	9	10	10	10	10	10	10	9	10	10	10	9	10	10	9	9	10	9	9	6	10	10	9	10	10	10	10	10	9	10	10	10	8	10	9	10	10	9	10	10	8	9	10	10	10	10	9	9	10	9	10	10	10	10	10	10	9
3	9	8	8	10	10	10	10	10	8	9	10	9	9	9	10	10	10	10	10	10	10	10	9	10	10	10	10	10	8	10	10	8	10	10	10	10	9	9	10	10	9	10	10	9	10	10	8	10	9	10	10	10	10	10	10	10	9	10	10	10	9	9	10	10	10	9	10	10	9	10	10	10	9	9	9	10	10	10	10	10	10	10	10	9	8	10	10	10	9	9	10	9	9	10	10	9	8	9	10	10	8	10	9	10	10	10	10	9	9	9	10	10	10	10	9	10	10	9	8	9	10	9	10	9	10	8	10	10	10	9	9	10	10	10	10	10	10	10	10
2	8	9	9	9	9	10	10	10	10	9	6	10	10	10	9	10	9	10	10	10	10	10	10	9	10	9	8	10	10	10	10	10	10	10	10	9	10	9	9	10	10	10	10	9	10	10	9	10	9	9	10	8	9	9	9	9	10	8	10	10	10	10	10	9	10	10	10	10	10	9	9	10	10	10	10	9	8	10	10	10	9	10	10	10	10	10	10	10	10	9	10	9	10	8	9	10	10	10	10	9	8	10	8	10	10	10	10	10	9	10	10	10	10	10	10	10	10	9	9	10	9	10	10	10	9	9	9	10	9	9	9	10	10	9	10	10	10	9	10
2	4	7	10	10	9	10	10	10	9	10	10	10	10	10	9	10	10	10	10	10	10	9	10	10	10	10	10	10	10	8	10	10	10	10	10	10	10	10	10	9	9	9	10	10	10	9	9	10	10	10	8	10	10	10	10	10	10	10	10	9	10	10	9	9	10	9	9	8	10	10	10	10	10	9	10	9	10	10	10	8	10	10	10	10	10	9	10	10	8	10	10	10	10	9	8	8	10	10	10	10	10	10	10	10	10	9	9	10	9	9	10	9	10	10	10	10	10	10	10	10	9	10	10	9	10	10	10	10	10	10	10	9	9	9	9	10	10	10	10
2	5	9	8	8	10	8	10	9	10	10	10	10	10	9	9	9	10	10	10	10	10	10	10	10	9	10	10	9	10	10	10	9	10	10	10	9	8	9	9	10	10	10	10	9	10	10	10	10	9	10	10	8	9	9	10	10	8	9	10	9	10	8	10	10	9	9	10	9	9	10	10	9	10	10	9	10	9	8	10	9	10	9	9	9	10	9	9	10	10	9	10	8	10	10	10	10	9	9	9	10	10	9	10	8	10	10	10	9	10	9	10	10	10	10	9	9	10	9	10	10	10	10	8	8	10	10	9	8	10	10	9	10	10	9	9	10	9	10	10
1	6	9	7	10	9	8	10	10	9	10	10	10	10	10	10	10	10	8	9	10	9	10	9	10	10	10	10	10	9	10	10	10	10	8	7	10	8	9	10	8	10	10	10	10	9	10	9	8	9	9	10	10	10	10	9	8	9	10	10	7	10	10	9	10	10	10	10	10	8	10	9	10	10	10	10	10	9	10	10	10	10	10	9	10	9	9	10	10	10	9	9	10	10	10	10	10	10	9	10	9	10	9	9	10	10	10	10	10	10	9	9	10	10	10	8	10	9	10	8	9	10	9	9	10	9	9	10	10	10	10	10	10	10	10	10	9	10	10	10
2	3	9	10	9	10	10	10	10	8	10	10	8	9	10	10	9	10	9	10	8	10	10	10	10	10	9	9	10	10	10	10	10	10	9	10	10	10	10	9	10	10	10	10	10	9	10	10	10	9	10	10	10	10	9	9	10	9	9	9	10	10	9	10	9	10	10	10	10	10	9	9	10	10	10	10	10	10	10	10	10	9	9	10	9	9	10	10	10	10	10	9	9	9	10	10	10	10	9	10	10	10	10	10	9	9	9	8	10	10	10	10	10	10	8	10	10	9	9	9	10	10	10	10	9	10	9	10	10	9	10	10	10	10	10	10	10	10	10	9
2	4	10	8	9	10	9	10	9	10	10	8	10	10	9	10	9	9	10	9	10	8	10	10	10	9	10	10	10	9	9	10	10	10	10	10	9	9	10	9	10	9	10	8	10	10	9	10	10	10	10	10	9	10	9	9	10	10	10	9	10	9	10	9	10	9	10	9	9	10	8	10	9	9	9	10	10	10	9	10	9	10	9	10	9	10	10	9	10	9	9	10	10	10	9	10	10	10	8	9	10	9	10	9	8	8	10	9	10	10	9	10	8	9	9	9	9	10	10	10	9	9	9	10	10	10	10	10	10	10	10	9	10	10	10	10	10	9	9	10
1	8	9	8	9	8	10	9	10	10	10	8	10	10	9	10	10	10	9	10	10	9	10	9	10	10	9	10	10	10	10	10	10	9	8	10	10	10	10	10	10	10	10	9	8	10	9	10	9	9	9	9	9	10	10	10	9	10	10	9	9	10	10	10	10	9	10	10	10	10	9	10	10	10	9	10	10	10	9	10	8	9	8	10	10	10	9	10	9	9	9	10	9	10	9	10	10	9	8	8	10	9	9	10	10	10	10	10	10	9	10	9	9	10	10	8	10	9	9	9	9	10	9	10	8	9	10	10	9	9	10	9	10	10	10	9	10	10	10	10
1	5	9	8	8	10	10	9	10	9	9	10	9	9	9	9	10	10	9	9	10	10	10	10	9	9	10	10	9	9	10	10	10	10	10	9	10	9	10	10	10	10	9	10	9	10	9	8	10	10	10	10	10	9	9	10	9	8	10	10	10	10	10	10	10	9	9	9	10	9	10	9	10	10	10	9	8	10	10	10	10	10	9	10	10	10	8	9	9	10	10	10	10	10	10	10	9	10	9	9	10	10	10	10	10	10	9	8	10	9	10	10	9	9	9	10	10	10	10	9	10	9	9	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10
0	4	8	9	10	9	9	10	8	9	8	10	10	10	10	9	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	9	9	9	9	9	10	10	10	10	10	10	10	10	9	10	10	10	10	10	8	9	9	10	10	10	9	10	10	9	8	10	10	10	10	10	10	10	9	10	8	10	10	9	10	10	9	10	10	9	10	10	9	10	9	10	10	10	10	8	10	10	10	10	10	10	10	10	9	9	10	9	10	10	10	9	10	9	10	10	10	10	10	8	10	10	8	10	10	10	10	9	10	10	10	10	10	9	10	10	10	10	10	10	9	9
2	7	9	9	10	10	9	10	9	9	10	10	10	10	10	9	10	10	9	9	10	9	9	8	10	10	10	9	10	10	10	9	9	10	10	8	10	10	9	9	9	9	9	10	9	10	8	10	10	10	9	10	10	9	10	10	10	10	10	10	10	10	9	9	10	9	9	10	9	10	10	8	10	10	10	9	9	10	9	10	9	10	9	9	10	10	10	10	10	9	10	9	9	10	9	10	9	10	10	9	10	10	10	9	9	10	8	10	10	10	10	9	8	9	9	10	9	10	9	10	10	9	10	9	10	10	10	10	9	8	10	10	9	9	10	9	8	10	8	10
1	6	7	9	9	8	10	10	10	10	10	10	10	9	10	10	10	9	10	10	10	9	8	9	10	10	9	10	10	10	9	9	10	10	9	10	10	10	10	9	9	10	9	10	9	9	10	8	9	8	8	9	10	9	10	9	8	9	9	10	9	10	10	9	9	9	10	10	10	10	9	9	10	10	10	10	10	10	9	9	10	9	10	9	9	10	9	9	9	8	10	9	9	10	10	10	8	10	9	8	10	10	10	10	10	10	10	9	10	10	10	10	10	10	9	10	10	9	9	10	9	10	9	9	10	10	10	9	9	10	8	10	10	10	10	10	10	10	10	10
3	5	9	10	10	9	10	9	10	9	10	10	10	10	10	10	10	10	10	10	10	9	9	10	10	10	10	10	10	9	9	9	8	10	10	8	10	10	8	10	9	10	10	10	10	10	10	9	10	10	10	10	9	10	9	10	10	9	9	10	10	9	10	10	10	10	10	9	10	9	10	10	8	9	10	10	10	8	10	9	9	9	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	9	10	10	9	10	9	9	10	10	9	10	9	10	10	10	10	10	10	10	8	9	9	10	9	9	10	9	10	10	10	10	10	8	9	10	9	10	9	10	10	10	8	10
2	5	7	9	8	8	10	10	9	10	10	10	9	8	9	10	10	10	10	10	10	9	10	10	9	10	9	10	10	10	10	9	10	10	9	9	10	10	10	9	10	10	10	10	10	10	10	10	10	10	10	10	8	10	9	9	9	9	10	10	10	10	9	10	9	10	10	10	10	9	9	8	10	10	10	10	10	7	7	10	10	9	9	10	10	10	9	10	10	10	9	10	10	10	8	10	10	9	10	8	10	10	9	9	8	10	10	10	10	10	10	9	10	9	10	10	10	10	10	10	10	9	10	10	10	9	10	10	10	10	10	9	8	8	10	9	10	9	9	10
3	6	10	6	9	9	10	9	8	10	9	10	10	10	9	10	10	10	7	10	10	10	9	9	9	10	9	10	10	10	9	10	10	10	10	8	9	9	8	9	10	10	9	10	10	9	10	10	9	10	9	10	10	10	10	9	9	9	10	10	10	9	9	9	8	8	10	10	9	9	9	10	9	10	10	9	10	9	10	10	9	9	9	10	9	10	10	10	8	9	10	10	10	8	8	9	9	9	9	9	10	9	10	10	8	10	9	10	10	9	9	9	9	8	10	10	10	10	9	9	10	10	10	9	9	10	10	10	10	9	10	10	10	9	10	10	10	10	10	10
2	8	8	7	10	10	10	9	10	10	10	10	9	9	8	10	10	10	10	10	10	9	9	10	10	10	9	7	9	9	10	10	9	10	10	10	10	10	10	9	9	9	9	10	10	10	10	9	10	10	9	10	10	8	10	10	10	10	10	10	9	10	9	10	9	10	10	10	9	10	10	10	10	10	9	8	9	9	9	10	8	9	8	8	10	10	9	8	9	10	10	9	10	9	10	10	9	9	9	10	10	9	8	10	9	9	10	10	9	9	10	10	10	9	10	10	8	10	10	10	10	10	10	10	9	10	10	10	10	10	9	10	10	9	10	10	10	10	10	9
1	3	9	10	10	8	9	9	10	10	10	10	10	10	10	9	8	10	10	10	9	9	10	10	10	10	10	10	9	10	10	9	10	10	9	10	10	8	9	9	10	10	9	10	10	9	9	10	10	10	10	10	9	9	9	9	10	10	10	10	10	9	10	10	8	10	9	10	9	9	10	9	9	9	10	9	9	9	10	10	9	10	10	10	10	10	9	9	9	9	9	10	8	10	9	10	10	9	10	10	9	10	8	9	9	10	10	10	9	10	9	10	10	8	10	9	10	10	9	10	10	10	10	9	10	10	10	10	10	10	10	10	10	9	10	9	9	9	10	9
1	8	7	7	9	10	9	9	8	10	9	9	10	9	10	10	9	9	10	10	9	10	10	8	9	10	9	10	10	10	10	8	9	9	10	10	7	10	9	10	10	9	10	9	9	10	8	9	9	10	10	9	9	9	10	10	10	9	9	10	10	9	10	9	10	10	10	10	10	9	8	10	9	9	10	10	10	10	10	10	9	9	10	9	10	10	10	10	9	10	8	9	10	10	9	10	10	10	9	10	10	10	10	10	8	10	10	10	9	9	10	10	10	9	10	10	9	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	8	10	9	10	10	9	9	9
2	5	9	9	9	10	9	8	9	9	10	10	10	10	10	9	10	10	10	10	10	8	10	9	10	9	9	10	10	8	10	10	9	10	9	9	10	10	9	10	9	9	10	9	9	10	9	10	9	10	7	10	10	10	10	10	9	10	9	9	10	9	10	10	10	10	9	10	10	9	7	9	10	9	10	10	10	10	10	9	9	10	10	9	10	9	8	8	10	8	9	9	10	10	9	10	10	10	9	10	10	10	10	10	10	9	8	10	9	10	10	10	10	9	10	10	10	10	10	9	10	10	10	10	10	10	10	9	9	10	10	10	10	9	10	8	9	10	10	9
2	6	10	8	9	10	10	10	10	10	8	10	10	10	10	10	10	10	10	10	9	9	10	9	9	10	10	9	10	10	10	9	10	9	9	9	10	10	10	10	10	10	9	10	10	9	9	10	10	10	9	9	9	10	9	10	9	10	9	10	9	9	9	10	9	10	10	10	7	9	10	10	8	9	10	8	9	10	10	8	9	9	9	10	9	9	10	10	10	8	10	10	10	10	9	10	9	10	10	9	10	10	10	10	10	10	10	10	8	8	10	10	10	8	10	10	9	10	10	10	10	9	10	9	9	10	10	9	9	10	10	9	9	10	10	9	10	9	10	10
1	8	5	8	8	8	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	8	9	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	9	10	10	10	9	10	9	10	9	10	10	10	10	10	10	9	10	9	9	10	10	9	9	10	9	10	10	10	10	9	9	9	10	9	10	10	10	10	9	10	9	9	10	10	9	9	10	8	9	10	9	10	9	10	8	10	10	10	10	8	10	8	10	9	9	8	10	9	10	10	9	10	10	10	10	10	10	10	10	9	10	9	10	10	10	10	10	10	9	10	10	8	9	10	10	10	10	10	10	10	10	10
3	5	4	10	8	7	10	8	10	9	10	9	10	9	10	10	9	10	10	9	9	10	10	10	9	8	9	10	10	10	9	10	10	10	10	10	9	10	10	10	9	9	10	9	10	10	10	9	9	9	9	9	10	10	9	10	9	10	10	10	9	10	10	10	10	10	10	8	10	8	9	10	10	10	9	10	7	10	10	9	9	10	10	10	10	10	9	9	10	9	9	10	9	10	9	9	10	9	10	10	10	9	8	10	10	10	10	10	9	9	10	9	10	10	10	10	10	10	9	8	10	9	9	10	10	10	9	10	10	10	10	10	10	9	10	9	10	10	8	9
2	6	8	9	10	10	10	10	10	10	10	10	9	9	10	10	9	10	9	10	8	10	10	8	9	10	9	10	9	9	10	10	10	9	10	9	9	8	10	10	9	9	9	10	10	10	10	10	10	9	10	9	9	10	10	8	10	10	10	10	9	10	9	10	10	10	10	9	8	10	10	10	8	9	9	10	10	10	10	10	10	9	10	9	9	9	10	10	9	9	9	9	9	10	9	10	9	9	8	8	10	9	9	9	10	9	10	10	10	10	10	10	9	10	10	9	10	10	10	9	10	9	10	9	9	10	10	10	10	10	10	9	9	10	10	10	10	9	10	10
2	5	10	7	7	10	10	9	10	9	10	9	10	10	10	10	10	10	10	9	9	10	10	10	10	10	10	9	10	10	10	10	10	10	9	9	10	10	10	10	10	9	10	10	10	10	9	10	9	10	9	10	10	10	10	10	9	10	9	9	9	10	8	10	9	9	10	10	10	9	10	8	10	10	10	10	10	10	9	9	10	9	10	9	9	10	10	10	9	9	9	8	9	9	9	10	8	9	10	8	10	10	10	10	10	8	9	9	10	10	10	10	9	10	10	10	9	9	9	9	10	10	10	10	10	8	9	10	10	8	10	10	10	10	9	10	10	10	10	10
2	7	7	9	7	9	9	9	8	8	10	10	9	10	10	10	9	10	9	10	10	10	10	10	10	9	10	9	10	9	10	8	10	10	10	10	10	9	10	10	10	10	9	10	10	9	8	10	10	10	10	10	10	9	9	9	8	10	9	10	10	9	10	10	10	10	10	8	10	10	10	10	10	10	10	8	9	9	9	9	10	9	9	8	8	9	10	9	9	8	10	10	10	9	10	9	10	10	10	9	9	10	10	10	10	10	10	10	9	9	10	9	10	9	9	10	10	10	8	9	10	10	10	9	10	9	9	10	10	9	10	9	10	10	9	9	10	10	10	9
2	7	7	9	9	10	8	9	9	10	8	10	10	8	10	10	10	10	10	10	10	10	9	9	10	10	9	10	9	9	10	10	10	10	9	10	8	9	9	10	9	10	9	10	10	10	10	10	9	9	9	10	10	9	10	9	9	10	10	10	10	10	10	8	9	10	9	9	10	9	9	10	10	9	9	10	10	10	9	10	9	10	10	10	9	10	10	9	10	10	8	10	10	10	10	7	9	10	9	8	10	9	9	10	9	8	10	10	10	10	10	10	10	10	8	10	10	10	10	9	9	9	10	9	10	10	10	10	10	8	10	9	10	9	10	10	9	10	8	10
0	5	9	8	9	8	10	8	10	9	9	10	10	9	10	10	10	9	9	10	10	10	9	9	8	10	9	10	8	10	10	9	9	10	10	10	10	10	10	10	9	10	10	9	9	9	10	10	9	10	9	10	10	9	10	10	9	10	10	9	8	10	10	9	10	10	8	9	9	9	9	9	10	9	10	10	10	9	9	10	9	10	10	9	9	8	10	10	10	10	9	10	9	8	10	10	10	10	9	9	10	9	9	10	10	10	10	10	10	10	10	9	10	10	8	9	9	10	10	9	10	9	10	10	10	10	10	9	10	9	9	10	9	9	10	10	9	10	9	9
1	8	10	8	9	10	9	10	10	10	10	10	10	10	9	9	10	10	6	10	9	10	9	8	10	10	10	10	10	9	10	9	9	9	10	10	9	10	10	10	10	10	10	10	10	10	10	9	10	10	8	9	9	10	8	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	8	10	10	9	9	9	10	10	10	9	10	9	8	10	10	9	10	9	10	10	10	10	10	10	9	10	9	10	10	10	10	10	10	10	10	10	8	9	10	9	10	10	10	9	10	10	9	8	10	8	10	9	10	10	9	10	10	8	10	8	10	10	10	10	10	10	10
1	5	5	9	8	10	8	10	9	9	9	10	10	9	10	10	10	10	9	10	10	9	9	10	10	8	10	10	10	8	9	10	10	9	10	10	10	10	9	10	10	9	9	9	10	9	9	10	10	10	10	10	10	10	8	8	9	10	9	8	10	9	10	10	10	8	10	10	10	10	10	10	9	10	9	10	10	9	9	8	9	10	9	9	10	10	9	9	10	10	10	9	9	10	10	10	9	9	10	10	10	10	9	10	9	8	10	10	9	10	10	10	10	10	10	10	10	9	8	10	10	10	10	10	8	8	10	10	9	10	10	10	10	10	9	10	10	9	9	10
1	4	8	9	10	9	9	9	8	9	10	10	7	10	10	10	10	10	9	10	9	10	9	9	9	8	10	9	10	9	9	10	9	10	10	10	10	10	10	9	9	9	9	9	9	10	9	10	10	10	10	10	10	9	9	10	10	10	10	10	10	7	9	10	10	9	10	10	9	8	9	9	8	9	10	9	9	8	9	10	10	10	10	10	10	9	8	9	9	10	9	10	10	10	8	10	10	10	10	10	10	10	9	9	10	10	10	10	10	9	10	9	10	8	10	9	10	10	10	9	10	10	9	10	10	9	10	9	9	8	10	10	10	10	10	10	10	8	9	10
2	6	7	6	9	10	10	10	10	10	9	10	9	10	10	10	10	9	10	10	10	10	10	9	10	8	10	9	10	10	10	8	9	10	10	10	10	10	10	9	10	10	10	10	10	10	10	9	10	10	9	9	10	10	9	9	10	10	9	10	10	9	10	9	10	9	9	10	9	10	10	9	9	9	10	10	10	9	10	10	10	10	10	10	9	10	10	9	10	9	10	10	10	9	10	8	10	9	10	9	10	10	9	9	10	9	9	10	10	9	8	9	10	10	9	10	10	10	9	10	10	10	10	10	10	10	10	10	10	9	8	9	8	10	10	9	9	9	10	10
2	4	7	10	8	9	10	9	10	10	10	10	10	9	10	9	10	10	10	9	10	10	10	10	10	8	10	8	8	8	10	10	9	9	10	9	10	10	10	10	10	10	10	10	10	10	9	10	9	10	10	9	10	9	10	10	10	9	8	9	9	10	10	10	10	9	10	10	10	9	9	9	10	9	10	10	9	10	10	8	10	10	9	10	9	10	10	9	9	10	10	10	9	9	10	9	10	10	10	10	10	9	10	8	8	10	10	10	9	10	8	9	10	9	10	9	10	10	10	9	9	10	10	9	10	10	9	9	10	10	10	9	10	8	10	10	9	9	10	10
